trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
168,0,168,0,291.47107349999715,,291.44499559998803,5,291.47107349999715,291.47107349999715,0.018229499997687526,292.471478499996,292.6398409999965,[-0.22],[0.26166666666666666],[1],[0],[0],[1.1769226999895182],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
169,0,169,0,292.6741508999985,,292.64456169999903,5,292.6741508999985,292.6741508999985,0.018988600000739098,293.6884374999936,294.44108959998994,[-0.38333333333333336],[-0.2991666666666667],[1],[0],[0],[1.7772246000095038],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
170,0,170,0,294.4963648999983,,294.45040669999435,10,294.4963648999983,294.4963648999983,0.030790399992838502,,295.3249148999894,[-0.3725],[-0.3258333333333333],[1],[0],[0],[0.8438270000042394],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
171,0,171,0,295.4063555999892,,295.3280131999927,10,295.4063555999892,295.4063555999892,0.040515899992897175,296.41998619999504,296.85209299999406,[0.06],[-0.12166666666666667],[1],[0],[0],[1.482695099999546],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
172,0,172,0,296.8875091999944,,296.855533199996,5,296.8875091999944,296.8875091999944,0.01706360001116991,297.88844979999703,298.45754529999977,[0.37416666666666665],[0.06666666666666667],[1],[0],[0],[1.5849046999937855],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
173,0,173,0,298.52460629999405,,298.46277849999024,10,298.52460629999405,298.52460629999405,0.033296299996436574,299.5411563999951,299.855627500001,[0.028333333333333332],[-0.2966666666666667],[1],[0],[0],[1.3602343999955337],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
174,0,174,0,299.9141968999902,,299.858636399993,10,299.9141968999902,299.9141968999902,0.03273120000085328,300.93077529998845,301.4445685999963,[0.17416666666666666],[-0.21833333333333332],[1],[0],[0],[1.5534306000045035],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
175,0,175,0,301.4733375999931,,301.447746299993,5,301.4733375999931,301.4733375999931,0.01685090000682976,302.4883439999976,303.058597700001,[-0.43916666666666665],[0.12],[1],[0],[0],[1.5935734999948181],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
176,0,176,0,303.0903701999923,,303.0633123000007,5,303.0903701999923,303.0903701999923,0.019029099988983944,304.10522169999604,304.2399218999926,[0.15583333333333332],[0.09416666666666666],[1],[0],[0],[1.1580635999998776],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
177,0,177,0,304.2945614999917,,304.24465670000063,10,304.2945614999917,304.2945614999917,0.033409600000595674,305.3052260999975,305.55672209999466,[0.018333333333333333],[0.28],[1],[0],[0],[1.279227399994852],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
178,0,178,0,305.61974379999447,,305.5598583999963,10,305.61974379999447,305.61974379999447,0.0311055999918608,306.6383271999948,306.82300009999017,[0.28],[0.11333333333333333],[1],[0],[0],[1.2321830000000773],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
179,0,179,0,306.85394489999453,,306.8262154999975,5,306.85394489999453,306.85394489999453,0.01558639999711886,307.8555730999942,308.02572919998784,[0.41],[-0.2941666666666667],[1],[0],[0],[1.183687299999292],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
180,0,180,0,308.0594803999993,,308.02984769998875,5,308.0594803999993,308.0594803999993,0.020293699999456294,309.07249759999104,309.2583442999894,[0.4225],[-0.15],[1],[0],[0],[1.2081120999937411],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
181,0,181,0,309.29091250000056,,309.26285149999603,5,309.29091250000056,309.29091250000056,0.019359700003406033,310.3051448999904,310.59136219999345,[-0.29333333333333333],[0.26166666666666666],[1],[0],[0],[1.3093384000094375],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
182,0,182,0,310.65183779998915,,310.59654259998933,10,310.65183779998915,310.65183779998915,0.033523399994010106,311.6661163999961,311.8895584999991,[0.03],[-0.26],[1],[0],[0],[1.2601178000040818],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
183,0,183,0,311.9177779999882,,311.8926466999983,5,311.9177779999882,311.9177779999882,0.01642559999891091,312.921909599987,314.0571707999916,[0.25666666666666665],[0.18416666666666667],[1],[0],[0],[2.148176299990155],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
184,0,184,0,314.11416139999346,,314.061543799995,10,314.11416139999346,314.11416139999346,0.034848600000259466,315.12259970000014,315.13986319999094,[0.0725],[0.245],[1],[0],[0],[1.0440251999971224],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
185,0,185,0,315.1966590999946,,315.1434006999916,10,315.1966590999946,315.1966590999946,0.03150439998717047,316.2250898999919,316.44683429998986,[0.3458333333333333],[0.19166666666666668],[1],[0],[0],[1.272260500001721],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
186,0,186,0,316.50984829998924,,316.4499130999902,10,316.50984829998924,316.50984829998924,0.03095350001240149,317.51956259999133,317.95768099999987,[0.5],[0.355],[1],[0],[0],[1.4770779000100447],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
187,0,187,0,317.98927879999974,,317.9610619999876,5,317.98927879999974,317.98927879999974,0.016661100002238527,318.98862879999797,319.4252569999953,[0.445],[0.32166666666666666],[1],[0],[0],[1.4475820000079693],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
188,0,188,0,319.48535339999944,,319.4297704999917,10,319.48535339999944,319.48535339999944,0.03462299999955576,320.4886800999957,321.40604339999845,[-0.36916666666666664],[-0.4191666666666667],[1],[0],[0],[1.9421682999964105],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
189,0,189,0,321.468787699996,,321.4091434000002,10,321.468787699996,321.468787699996,0.031109599993214943,322.47846499999287,322.6505892999994,[-0.030833333333333334],[0.035],[1],[0],[0],[1.2103140000108397],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
190,0,190,0,322.68494789999386,,322.65452789999836,5,322.68494789999386,322.68494789999386,0.019809100005659275,323.68871649999346,323.8913612999895,[0.36833333333333335],[-0.04],[1],[0],[0],[1.2176288000046043],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
191,0,191,0,323.9500121999881,,323.8959876000008,10,323.9500121999881,323.9500121999881,0.033612400002311915,324.9471634999936,325.47410089999903,[0.4275],[-0.305],[1],[0],[0],[1.5448788999929093],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
192,0,192,0,325.5024887999898,,325.47757209998963,5,325.5024887999898,325.5024887999898,0.016513100010342896,326.50582700000086,326.79114950000076,[-0.43416666666666665],[0.17333333333333334],[1],[0],[0],[1.297083899989957],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
193,0,193,0,326.8233379000012,,326.7962464999873,5,326.8233379000012,326.8233379000012,0.01840529999753926,327.8222242999909,328.9083355999901,[0.3875],[-0.4583333333333333],[1],[0],[0],[2.093945000000531],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
194,0,194,0,328.9415691999893,,328.91306899998744,5,328.9415691999893,328.9415691999893,0.01827430000412278,329.9563533999899,330.06134239998937,[-0.020833333333333332],[-0.035],[1],[0],[0],[1.1300236999959452],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
195,0,195,0,330.1289376999921,,330.065042599992,10,330.1289376999921,330.1289376999921,0.04170149999845307,,330.9585650999943,[0.03],[0.050833333333333335],[1],[0],[0],[0.8517414999951143],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
196,0,196,0,331.02147649999824,,330.9614869999932,10,331.02147649999824,331.02147649999824,0.03233480000926647,,331.8840460999927,[0.16416666666666666],[0.019166666666666665],[1],[0],[0],[0.8901079000061145],['target'],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
197,0,197,0,331.91365419999056,,331.88720819998707,5,331.91365419999056,331.91365419999056,0.01584599999478087,332.92242319999787,333.3256904999871,[0.19333333333333333],[-0.2783333333333333],[1],[0],[0],[1.4227366999984952],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
198,0,198,0,333.38346029999957,,333.33073459999287,10,333.38346029999957,333.38346029999957,0.03353979998792056,334.388998800001,335.8074052000011,[-0.1775],[0.27416666666666667],[1],[0],[0],[2.4438531000050716],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
199,0,199,0,335.8406998999999,,335.81070079999336,5,335.8406998999999,335.8406998999999,0.01663699999335222,336.8557599999913,337.87432999999146,[0.43],[-0.3975],[1],[0],[0],[2.0470000999921467],[],604336,001,2024-10-10_15h42.27.798,visual search,2024.1.5,None,2024-10-10 15h42.35.971291 +0530,
