reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
67,75,119,7,3,52,5,84.10450420004781,,84.0898748000036,84.10450420004781,85.10449720005272,85.10449720005272,85.10449720005272,85.44027790002292,l,0.3328650000039488,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
49,60,89,7,4,53,4,85.4547343000304,,85.44159120001132,85.4547343000304,86.45455090003088,86.45455090003088,86.45455090003088,86.83918540005106,t,0.3747348000179045,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
78,80,162,7,5,54,6,86.85445290000644,,86.84002120001242,86.85445290000644,87.85454570001457,87.85454570001457,87.85454570001457,88.64189400000032,l,0.7817862000083551,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
11,30,7,7,6,55,0,88.65758780000033,,88.64310960000148,88.65758780000033,89.65463000000454,89.65463000000454,89.67127610003809,89.92267920001177,t,0.26109689997974783,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
27,50,21,8,0,56,2,89.93751590000466,,89.92324540001573,89.93751590000466,90.93766550003784,90.93766550003784,90.93766550003784,91.20606960001169,t,0.25216730003012344,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
49,60,89,8,1,57,4,91.22128250001697,,91.20702450000681,91.22128250001697,92.22116220003227,92.22116220003227,92.22116220003227,92.33898990001762,t,0.10369550000177696,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
40,55,62,8,2,58,3,92.35426030005328,,92.33972830005223,92.35426030005328,93.3543989000027,93.3543989000027,93.3543989000027,94.0090906000114,l,0.6358191999606788,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
11,30,7,8,3,59,0,94.02734070003498,,94.01042440003948,94.02734070003498,95.02106270001968,95.02106270001968,95.03752840001835,95.80851500004064,t,0.7712921000202186,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
78,80,162,8,4,60,6,95.82593310001539,,95.80983640003251,95.82593310001539,96.82100680004805,96.82100680004805,96.83757220004918,96.9887560000061,t,0.16323989996453747,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
15,35,13,8,5,61,1,97.00441230001161,,96.98934760002885,97.00441230001161,98.00440370000433,98.00440370000433,98.00440370000433,98.27252400002908,t,0.2521311999880709,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
67,75,119,8,6,62,5,98.28761310002301,,98.27342969999881,98.28761310002301,99.28750050003873,99.28750050003873,99.28750050003873,99.57733739999821,l,0.2725464000250213,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
67,75,119,9,0,63,5,99.59104610001668,,99.57835930003785,99.59104610001668,100.5875253000413,100.5875253000413,100.60451990005095,100.73874160001287,l,0.14281310001388192,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
15,35,13,9,1,64,1,100.75421350001125,,100.73965340002906,100.75421350001125,101.75446470000315,101.75446470000315,101.75446470000315,102.22887910000281,l,0.467336300003808,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
27,50,21,9,2,65,2,102.2416328000254,,102.23255680000875,102.2416328000254,103.23774110001978,103.23774110001978,103.25495990004856,103.67309680004837,l,0.43316700001014397,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
11,30,7,9,3,66,0,103.68738210003357,,103.67428080004174,103.68738210003357,104.6873383000493,104.6873383000493,104.6873383000493,104.9887348000193,l,0.2986230999813415,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
78,80,162,9,4,67,6,105.00415790005354,,104.9893459000159,105.00415790005354,106.0040778000257,106.0040778000257,106.0040778000257,107.2884355999995,l,1.2748760000104085,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
40,55,62,9,5,68,3,107.30413570004748,,107.28899180004373,107.30413570004748,108.30423530004919,108.30423530004919,108.30423530004919,108.32203550002305,t,0.0025638999650254846,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
49,60,89,9,6,69,4,108.33730290003587,,108.32304420002038,108.33730290003587,109.33732230000896,109.33732230000896,109.33732230000896,109.45562010002322,l,0.11177000001771376,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
27,50,21,10,0,70,2,109.47095250000712,,109.45641820004676,109.47095250000712,110.47088510001777,110.47088510001777,110.47088510001777,111.09019300004002,t,0.6121836999664083,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
78,80,162,10,1,71,6,111.10418500000378,,111.09173560002819,111.10418500000378,112.10436340002343,112.10436340002343,112.10436340002343,112.42222090001451,l,0.31344380002701655,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
67,75,119,10,2,72,5,112.43724650004879,,112.42317910003476,112.43724650004879,113.44721180002671,113.44721180002671,113.44721180002671,113.85526610002853,l,0.3946155000012368,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
40,55,62,10,3,73,3,113.87176750000799,,113.85605850000866,113.87176750000799,114.87079160002759,114.87079160002759,114.88721160002751,114.98818880005274,l,0.10968759999377653,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
15,35,13,10,4,74,1,115.00388160004513,,114.98887570004445,115.00388160004513,116.00411830004305,116.00411830004305,116.00411830004305,116.33821000001626,t,0.3274985000025481,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
11,30,7,10,5,75,0,116.35394870000891,,116.33895470004063,116.35394870000891,117.35400810005376,117.35400810005376,117.35400810005376,118.55547090002801,l,1.1946054000291042,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
49,60,89,10,6,76,4,118.5705772000365,,118.55625480000162,118.5705772000365,119.57069730001967,119.57069730001967,119.57069730001967,119.62192950001918,t,0.04185130004771054,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
40,55,62,11,0,77,3,119.6371172000072,,119.62269670004025,119.6371172000072,120.63717750000069,120.63717750000069,120.63717750000069,121.22179070004495,l,0.5792319999891333,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
27,50,21,11,1,78,2,121.2370818000054,,121.22266120003769,121.2370818000054,122.2377682000515,122.2377682000515,122.2377682000515,122.58890250005061,t,0.34372160001657903,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
67,75,119,11,2,79,5,122.60409940005047,,122.58978060004301,122.60409940005047,123.60391730000265,123.60391730000265,123.60391730000265,123.89083730004495,t,0.28270929999416694,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
78,80,162,11,3,80,6,123.90372880001087,,123.89175260002958,123.90372880001087,124.90400480001699,124.90400480001699,124.90400480001699,125.02153740002541,l,0.10741380002582446,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
11,30,7,11,4,81,0,125.03704300004756,,125.02207400003681,125.03704300004756,126.0370204000501,126.0370204000501,126.0370204000501,126.07164710003417,t,0.024519399972632527,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
49,60,89,11,5,82,4,126.0869424000266,,126.07243350002682,126.0869424000266,127.08708540000953,127.08708540000953,127.08708540000953,127.83970540005248,l,0.7484494999516755,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
15,35,13,11,6,83,1,127.85436900000786,,127.84104480000678,127.85436900000786,128.8547782000387,128.8547782000387,128.8547782000387,130.3383703000145,t,1.469188800023403,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
27,50,21,12,0,84,2,130.3538566000061,,130.33917720004683,130.3538566000061,131.35372370004188,131.35372370004188,131.35372370004188,131.9054813000257,l,0.5484517000149935,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
49,60,89,12,1,85,4,131.920496500039,,131.90605370001867,131.920496500039,132.9204926000093,132.9204926000093,132.9204926000093,134.75498810003046,l,1.8306395999970846,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
40,55,62,12,2,86,3,134.77024940005504,,134.7555150000262,134.77024940005504,135.77175230003195,135.77175230003195,135.77175230003195,136.3722746000276,t,0.5977713000029325,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
15,35,13,12,3,87,1,136.38710720004747,,136.37325650005369,136.38710720004747,137.3869102000026,137.3869102000026,137.3869102000026,138.4383737000171,t,1.0398357000085525,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
67,75,119,12,4,88,5,138.45367570000235,,138.4390213000006,138.45367570000235,139.45385290001286,139.45385290001286,139.45385290001286,140.18785230000503,l,0.720357200014405,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
78,80,162,12,5,89,6,140.2035990000004,,140.18870070000412,140.2035990000004,141.20452379999915,141.20452379999915,141.20452379999915,142.40736710000783,l,1.1979790999903344,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
11,30,7,12,6,90,0,142.4201560000074,,142.40824290004093,142.4201560000074,143.4208603000152,143.4208603000152,143.4208603000152,144.4215930000064,t,0.9960612000431865,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
11,30,7,13,0,91,0,144.4366695000208,,144.42254700005287,144.4366695000208,145.4367429999984,145.4367429999984,145.4367429999984,145.72548160003498,t,0.2777081000385806,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
67,75,119,13,1,92,5,145.73905940004624,,145.72767290001502,145.73905940004624,146.73680140002398,146.73680140002398,146.7546713000047,147.02374550001696,l,0.28436269995290786,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
49,60,89,13,2,93,4,147.0368926000083,,147.02509380003903,147.0368926000083,148.03671350004151,148.03671350004151,148.03671350004151,148.25502969999798,t,0.20390030002454296,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
27,50,21,13,3,94,2,148.27022760000546,,148.25583810004173,148.27022760000546,149.2701204000041,149.2701204000041,149.2701204000041,149.28771000000415,l,0.0009468999924138188,None,634119,001,2024-11-15_16h09.24.331,delayed discounting,2024.1.5,None,2024-11-15 16h09.39.280853 +0530,
